VendorNumber,VendorName,Brand,Description,PurchasePrice,ActualPrice,Volume,TotalPurchaseQuantity,TotalPurchaseDollars,TotalSalesQuantity,TotalSalesDollars,TotalSalesPrice,TotalExciseTax,FreightCost,GrossProfit,ProfitMargin,StockTurnover,SalesToPurchaseRatio
10754,PERFECTA WINES,20517,Hauts de Smith Rouge Pessac,22.81,35.99,750,36,821.16,161,5794.39,3347.07,17.87,28720.52,4973.23,85.8283615704155,4.47222222222222,7.05634711871012
9165,ULTRA BEVERAGE COMPANY LLP,18270,Donnafugata Ben Rye,11.4,16.99,375,72,820.8,72,1223.28,186.89,4.07,68054.7,402.48,32.9017068864038,1,1.49035087719298
4692,KOBRAND CORPORATION,27792,Jadot Rully Blanc 14,17.1,25.99,750,48,820.8,10,259.9,207.92,1.1,9139.38,-560.9,-215.813774528665,0.208333333333333,0.316642300194932
10754,PERFECTA WINES,25334,Masseria Prosecco,6.84,9.99,750,120,820.8,96,959.04,79.92,10.8,28720.52,138.24,14.4144144144144,0.8,1.16842105263158
90024,VINILANDIA USA,18839,Mas Carlot Grenache Syrah,8.55,12.99,750,96,820.8,64,831.36,103.92,7.19,2802.64,10.5600000000001,1.270207852194,0.666666666666667,1.01286549707602
4425,MARTIGNETTI COMPANIES,24965,Ch Haut Gravet Gr Chemin St,24.13,34.99,750,34,820.42,22,769.78,69.98,2.47,144929.24,-50.6400000000001,-6.5785029488945,0.647058823529412,0.938275517417908
90047,CRUSH WINES,14390,Il Cavaliere Pnt Grigio,7.38,10.99,750,111,819.18,91,1091.09,215.82,10.24,1457.73,271.91,24.920950609024,0.81981981981982,1.33192949046608
4425,MARTIGNETTI COMPANIES,27204,Conundrum Sparkling 25th Ann,17,24.99,750,48,816,48,1199.52,24.99,5.4,144929.24,383.52,31.9727891156463,1,1.47
9744,FREDERICK WILDMAN & SONS,27134,Ca'Bianca Chersi Barbera 12,13.6,19.99,750,60,816,2,39.98,39.98,0.22,3999.93,-776.02,-1941.02051025513,0.0333333333333333,0.0489950980392157
9165,ULTRA BEVERAGE COMPANY LLP,25608,Artesa Elements Cab Svgn,12.74,18.99,750,64,815.36,64,544.36,213.76,7.16,68054.7,-271,-49.7832316849144,1,0.66763147566719
4425,MARTIGNETTI COMPANIES,21408,Ramon Cardova Garnacha,11.99,17.99,750,68,815.32,139,2500.61,1601.11,15.42,144929.24,1685.29,67.395155582038,2.04411764705882,3.06702889662954
9165,ULTRA BEVERAGE COMPANY LLP,8818,Jack Daniel BTB NE Tap House,37.03,49.99,750,22,814.66,12,599.88,249.95,9.45,68054.7,-214.78,-35.8038274321531,0.545454545454545,0.736356271327916
1128,BROWN-FORMAN CORP,5434,Southern Comfort Caramel,8.64,13.99,750,94,812.16,360,4136.4,2792.07,283.89,68601.68,3324.24,80.3655352480418,3.82978723404255,5.09308510638298
4692,KOBRAND CORPORATION,13229,Cakebread Vine Hill Cab,67.56,99.99,750,12,810.72,17,1699.83,1499.85,1.87,9139.38,889.11,52.3058188171758,1.41666666666667,2.0966918294849
10754,PERFECTA WINES,24159,Krupp Bros The Doctor Red,67.56,99.99,750,12,810.72,20,1999.8,899.91,2.23,28720.52,1189.08,59.4599459945995,1.66666666666667,2.46669626998224
653,STATE WINE & SPIRITS,44394,Oak Ridge OZV Znfdl Lodi,9.65,13.99,750,84,810.6,72,971.28,93.93,8.11,8014.98,160.68,16.5431183592785,0.857142857142857,1.19822353811991
9165,ULTRA BEVERAGE COMPANY LLP,12351,Mercer Cab Svgn,13.51,19.99,750,60,810.6,53,1059.47,739.63,5.88,68054.7,248.87,23.4900469102476,0.883333333333333,1.30701949173452
1392,CONSTELLATION BRANDS INC,41141,Ruffino Modus Toscana,16.88,25.99,750,48,810.24,70,1819.3,597.77,7.83,79528.99,1009.06,55.4641895234431,1.45833333333333,2.24538408372828
90047,CRUSH WINES,16556,The Transcendentalist,16.88,25.99,750,48,810.24,40,1119.6,727.74,4.44,1457.73,309.36,27.6312968917471,0.833333333333333,1.38181279620853
6280,UNCORKED,21631,Shelburne Vyds Marquette Red,12.83,18.99,750,63,808.29,13,238.87,128.93,1.45,15.26,-569.42,-238.380709172353,0.206349206349206,0.295525120934318
3252,E & J GALLO WINERY,14413,Tisdale Vyds Pnt Grigio,2.59,3.99,750,312,808.08,312,1244.88,67.83,35.1,61966.91,436.8,35.0877192982456,1,1.54054054054054
4425,MARTIGNETTI COMPANIES,36155,De Villaine Bouzeron Aligot,22.44,32.99,750,36,807.84,25,824.75,263.92,2.8,144929.24,16.9100000000001,2.05031827826615,0.694444444444444,1.02093236284413
1392,CONSTELLATION BRANDS INC,4525,Paul Masson Peach Brandy,6.15,7.99,750,131,805.65,143,1142.57,95.88,112.61,79528.99,336.92,29.4879088370953,1.09160305343511,1.41819648730838
7153,PINE STATE TRADING CO,39689,Hahn Meritage Central Coast,8.66,12.99,750,93,805.38,466,7684.34,4073.03,51.82,15884.82,6878.96,89.5192039914944,5.01075268817204,9.54126002632298
90024,VINILANDIA USA,23926,St Paul's Pnt Nr Alto Aldige,13.42,19.99,750,60,805.2,60,1199.4,99.95,6.75,2802.64,394.2,32.8664332166083,1,1.48956780923994
660,SAZERAC NORTH AMERICA INC.,113,Mr Boston Cr de Cacao Brown,4.84,6.49,1000,166,803.44,182,1181.18,941.05,191.1,17932.33,377.74,31.9798845222574,1.09638554216867,1.47015334063527
10754,PERFECTA WINES,43790,Oakhurst Happy Camper Chard,7.43,10.99,750,108,802.44,90,989.1,142.87,10.11,28720.52,186.66,18.8717015468608,0.833333333333333,1.2326155226559
2000,SOUTHERN WINE & SPIRITS NE,24319,Ch Leoville Barton 12 St-Jul,66.66,99.99,750,12,799.92,2,199.98,99.99,0.22,19016.59,-599.94,-300,0.166666666666667,0.25
3252,E & J GALLO WINERY,19370,Barefoot Perfectly Pink,3.94,5.99,750,203,799.82,193,1145.57,675.86,21.41,61966.91,345.75,30.1814817077961,0.950738916256158,1.43228476407192
90024,VINILANDIA USA,19648,Dachshund Rsl,8.96,14.99,750,89,797.44,330,4716.7,2865.01,36.62,2802.64,3919.26,83.0932643585558,3.70786516853933,5.91480236757624
4425,MARTIGNETTI COMPANIES,21383,Barkan Clsc Chard,9.26,13.99,750,86,796.36,85,1189.15,643.54,9.46,144929.24,392.79,33.0311567085734,0.988372093023256,1.49323170425436
4692,KOBRAND CORPORATION,25060,Jadot Gevrey Chambertin 13,33.11,52.99,750,24,794.64,6,295.94,197.96,0.66,9139.38,-498.7,-168.51388795026,0.25,0.372420215443471
4425,MARTIGNETTI COMPANIES,22739,C&P Breton  Les Perrieres,33.1,47.99,750,24,794.4,0,0,0,0,144929.24,-794.4,-inf,0,0
4692,KOBRAND CORPORATION,27786,Jadot Chablis Fourchaume 14,26.48,39.99,750,30,794.4,7,279.93,279.93,0.77,9139.38,-514.47,-183.785232022291,0.233333333333333,0.35237915407855
4692,KOBRAND CORPORATION,25091,Jadot Ch des Jacques La Roch,22.06,31.99,750,36,794.16,24,767.76,63.98,2.7,9139.38,-26.4000000000001,-3.43857455454831,0.666666666666667,0.966757328498036
516,BANFI PRODUCTS CORP,25268,Cantine Maschio Sparkling Ro,8.44,12.99,750,94,793.36,56,727.44,350.73,6.24,8510.41,-65.92,-9.06191575937534,0.595744680851064,0.916910355954422
10754,PERFECTA WINES,26382,Gordo Monastrell & Cab Svgn,11.48,16.99,750,69,792.12,26,441.74,203.88,2.91,28720.52,-350.38,-79.3181509485218,0.376811594202899,0.55766803009645
2000,SOUTHERN WINE & SPIRITS NE,24331,Ch Talbot St-Julien 12 GCC,39.6,60.99,750,20,792,96,5855.04,3354.45,10.65,19016.59,5063.04,86.4731923266109,4.8,7.39272727272727
90047,CRUSH WINES,39063,C Shelton Monga Zin Znfdl,12.98,19.99,750,61,791.78,20,399.8,259.87,2.22,1457.73,-391.98,-98.0440220110055,0.327868852459016,0.504938240420319
4425,MARTIGNETTI COMPANIES,39084,Hamilton Russell Chard,14.66,21.99,750,54,791.64,54,1133.46,272.87,6.07,144929.24,341.82,30.1572177227251,1,1.43178717598909
3950,"HOOD RIVER DISTILLERS, Inc.",194,Yazi Ginger Vodka,22.55,29.99,750,35,789.25,43,1289.57,599.8,33.88,117.52,500.32,38.7974286002311,1.22857142857143,1.63391827684511
10754,PERFECTA WINES,22399,Truchard Vyds The Shepard Rd,13.15,19.99,750,60,789,43,917.57,675.68,4.76,28720.52,128.57,14.0120099828896,0.716666666666667,1.16295310519645
10754,PERFECTA WINES,23151,Ch La Bouree Castillion Brdx,12.49,18.99,750,63,786.87,120,2216.8,1655.1,13.27,28720.52,1429.93,64.5042403464453,1.9047619047619,2.81723791731798
2000,SOUTHERN WINE & SPIRITS NE,35864,Stella Pinot Grigio Umbria,7.28,10.99,1500,108,786.24,108,1186.92,76.93,24.3,19016.59,400.68,33.7579617834395,1,1.50961538461538
7153,PINE STATE TRADING CO,20918,LAN Rioja Reserva,13.1,18.99,750,60,786,48,809.52,107.94,5.39,15884.82,23.52,2.90542543729617,0.8,1.02992366412214
10754,PERFECTA WINES,23777,Ch Smith Haut Lafitte 12 Whi,87.16,128.99,750,9,784.44,30,3869.7,1547.88,3.36,28720.52,3085.26,79.7286611365222,3.33333333333333,4.93307327520269
7153,PINE STATE TRADING CO,25364,Cyrus Alexander Vly,65.35,99.99,1500,12,784.2,12,1199.88,199.98,2.7,15884.82,415.68,34.6434643464346,1,1.5300688599847
9165,ULTRA BEVERAGE COMPANY LLP,12353,Mercer Merlot,13.07,19.99,750,60,784.2,87,1739.13,839.58,9.69,68054.7,954.93,54.9084887271222,1.45,2.21771231828615
10754,PERFECTA WINES,18437,Charles Smith King Coal Red,65.35,99.99,750,12,784.2,12,1199.88,99.99,1.35,28720.52,415.68,34.6434643464346,1,1.5300688599847
10754,PERFECTA WINES,24055,La Volpe Pnt Grigio,9.33,13.99,750,84,783.72,84,1127.16,81.94,9.45,28720.52,343.44,30.4694985627595,1,1.43821773082223
4425,MARTIGNETTI COMPANIES,14031,Annabella Cab Svgn Napa,10.59,15.99,750,74,783.66,65,1039.35,335.79,7.28,144929.24,255.69,24.6009525184009,0.878378378378378,1.32627670163081
8673,STE MICHELLE WINE ESTATES,31323,Villa Maria Clr Slct Svgn Bl,10.88,15.99,750,72,783.36,52,831.48,47.97,5.85,15919.7,48.12,5.78727089046039,0.722222222222222,1.06142769607843
17035,PERNOD RICARD USA,14417,Jacobs Crk Moscato,5.44,7.99,750,144,783.36,135,944.65,155.78,15.17,123780.22,161.29,17.0740485894247,0.9375,1.20589511846405
90024,VINILANDIA USA,19807,Mont Gravet Colombard,7.18,10.99,750,109,782.62,92,1011.08,164.85,10.34,2802.64,228.46,22.595640305416,0.844036697247707,1.29191689453375
7749,R.P.IMPORTS INC,19061,Ch Olivier Pessac-Leognan 10,33.99,50.99,750,23,781.77,66,3365.34,1937.62,7.34,91.5,2583.57,76.7699548931163,2.8695652173913,4.30476994512453
9552,M S WALKER INC,24557,Dom La Fage Tess Carignan VV,8.78,12.99,750,89,781.42,112,1454.88,480.63,12.54,55551.82,673.46,46.2897283624766,1.25842696629213,1.8618412633411
9165,ULTRA BEVERAGE COMPANY LLP,18276,Cecchi Coevo Wood,35.48,54.99,750,22,780.56,82,4859.18,2889.52,9.1,68054.7,4078.62,83.93638432822,3.72727272727273,6.2252485395101
9552,M S WALKER INC,25179,Grahams 1977 Vintage Port,129.79,195.99,750,6,778.74,11,2155.89,1175.94,1.23,55551.82,1377.15,63.8784910176308,1.83333333333333,2.76843362354573
2000,SOUTHERN WINE & SPIRITS NE,20723,Shannon Ridge Wrangler Red,10.66,15.99,750,73,778.18,32,511.68,287.82,3.56,19016.59,-266.5,-52.0833333333334,0.438356164383562,0.657534246575342
9744,FREDERICK WILDMAN & SONS,27136,Hugel Alsace Rsl 10 Grs Laue,43.22,66.99,750,18,777.96,8,535.92,401.94,0.88,3999.93,-242.04,-45.1634572324228,0.444444444444444,0.688878605583835
4425,MARTIGNETTI COMPANIES,34777,Bandol Dom Gros Nore,32.41,46.99,750,24,777.84,6,281.94,281.94,0.66,144929.24,-495.9,-175.888486912109,0.25,0.362465288491206
4692,KOBRAND CORPORATION,24725,Nozzole Vineto Il Pareto,40.9,62.99,750,19,777.1,21,1322.79,944.85,2.32,9139.38,545.69,41.252957763515,1.10526315789474,1.70221335735427
8004,SAZERAC CO INC,2664,Firefly Moonshine,10.5,16.99,750,74,777,292,4233.58,2929.48,230.23,50293.62,3456.58,81.6467386939659,3.94594594594595,5.44862290862291
1003,BRONCO WINE COMPANY,42439,Crane Lake Chard Cal,6.16,8.99,1500,126,776.16,105,943.95,224.75,23.57,10.53,167.79,17.7753058954394,0.833333333333333,1.21617965367965
1392,CONSTELLATION BRANDS INC,8422,Paul Masson Carafe Wh Znfdl,3.08,4.49,1000,252,776.16,276,1467.24,190.15,41.4,79528.99,691.08,47.10067882555,1.0952380952381,1.89038342609771
4692,KOBRAND CORPORATION,27806,Jadot St Aubin Blanc 14,25.84,37.99,750,30,775.2,11,417.89,265.93,1.22,9139.38,-357.31,-85.5033621287899,0.366666666666667,0.539073787409701
5992,MCCORMICK DISTILLING CO,8518,Ke Ke Beach,8.91,11.49,750,87,775.17,86,988.14,402.15,67.7,1567.85,212.97,21.5526140020645,0.988505747126437,1.27473973450985
9165,ULTRA BEVERAGE COMPANY LLP,18651,Alexana Pnt Nr Willamette,12.9,19.99,750,60,774,40,919.6,551.76,4.45,68054.7,145.6,15.8329708568943,0.666666666666667,1.18811369509044
9552,M S WALKER INC,19789,Atalon Svgn Bl Napa Valley,12.9,19.99,750,60,774,106,2118.94,1559.22,11.72,55551.82,1344.94,63.4723021888303,1.76666666666667,2.73764857881137
9552,M S WALKER INC,38853,Salmon Creek Chard Cal,3.39,4.99,750,228,772.92,208,1037.92,314.37,23.28,55551.82,265,25.5318328965624,0.912280701754386,1.34285566423433
653,STATE WINE & SPIRITS,18976,Evolucio Fermint Tokaj,8.05,11.99,750,96,772.8,105,1131.95,408.62,11.74,8014.98,359.15,31.7284332346835,1.09375,1.46473861283644
3960,DIAGEO NORTH AMERICA INC,188,Capt Morgan Parrot Bay Mango,11.19,14.99,1000,69,772.11,69,1034.31,119.92,72.45,257032.07,262.2,25.3502334889927,1,1.33958891867739
4425,MARTIGNETTI COMPANIES,21160,Nyers Vyds Vista Luna Znfdl,14.56,27.99,750,53,771.68,141,3100.59,2067.06,15.62,144929.24,2328.91,75.111833554259,2.66037735849057,4.01797377151151
9744,FREDERICK WILDMAN & SONS,26889,Jaboulet Crozes Hermitage L,11.68,17.99,750,66,770.88,87,1717.13,547.72,9.72,3999.93,946.25,55.1064858222732,1.31818181818182,2.22749325446243
9165,ULTRA BEVERAGE COMPANY LLP,38641,Opici Marsala Cal,9.26,13.99,1500,83,768.58,67,937.33,181.87,15.06,68054.7,168.75,18.0032645919793,0.807228915662651,1.21956074839314
9165,ULTRA BEVERAGE COMPANY LLP,23616,.nparalleled Svgn Blanc,5.36,7.99,750,143,766.48,137,1094.63,415.48,15.32,68054.7,328.15,29.9781661383299,0.958041958041958,1.42812597849911
1587,VINEYARD BRANDS INC,23069,Delamotte Bl de Bl Brut,16.66,24.99,375,46,766.36,132,3298.68,1049.58,7.53,6070.09,2532.32,76.7676767676768,2.8695652173913,4.30434782608696
9819,TREASURY WINE ESTATES,12449,St Clement Cab Svgn Orappas,38.27,55.49,750,20,765.4,5,277.45,166.47,0.55,14836.57,-487.95,-175.869526040728,0.25,0.362490201201986
4425,MARTIGNETTI COMPANIES,23071,Rombauer Vyds Chard Carneros,11.76,17.99,375,65,764.4,77,1385.23,647.64,4.4,144929.24,620.83,44.8178280863106,1.18461538461538,1.81217948717949
9552,M S WALKER INC,33111,Marques de Gelida Cava Spai,8.49,12.99,750,90,764.1,28,363.72,181.86,3.12,55551.82,-400.38,-110.079181788189,0.311111111111111,0.476010993325481
1650,Circa Wines,16349,Cinsault Frick,15.9,25.99,750,48,763.2,31,759.19,146.94,3.48,211.97,-4.01000000000011,-0.528194523110171,0.645833333333333,0.994745807127882
9165,ULTRA BEVERAGE COMPANY LLP,15850,Sextant Znfdl,4.86,7.29,750,157,763.02,157,1144.53,379.08,17.56,68054.7,381.51,33.3333333333333,1,1.5
516,BANFI PRODUCTS CORP,26069,Sartori Bardolino Chiaretto,10.59,15.99,750,72,762.48,72,1151.28,63.96,8.08,8510.41,388.8,33.7711069418386,1,1.50991501416431
3252,E & J GALLO WINERY,31496,Barefoot Svgn Bl Cal,3.37,4.99,750,226,761.62,186,1119.24,321.25,20.79,61966.91,357.62,31.9520388835281,0.823008849557522,1.46955174496468
1650,Circa Wines,21486,Twelfth Night Pnt Nr,15.86,22.99,750,48,761.28,9,206.91,137.94,1,211.97,-554.37,-267.928084674496,0.1875,0.271792244640605
8112,MOET HENNESSY USA INC,36306,Dom Chandon Pinot Meunier,15.86,22.99,750,48,761.28,3,68.97,68.97,0.33,48347.26,-692.31,-1003.78425402349,0.0625,0.0905974148802018
17035,PERNOD RICARD USA,1181,Kahlua Peppermint Mocha,11.02,13.99,750,69,760.38,361,7055.39,5006.45,284.64,123780.22,6295.01,89.2227077454258,5.23188405797102,9.2787685104816
3252,E & J GALLO WINERY,46059,Tisdale Vyds Wh Znfdl Cal,2.64,3.99,750,288,760.32,299,1193.01,95.76,33.61,61966.91,432.69,36.2687655593834,1.03819444444444,1.56908933080808
12546,JIM BEAM BRANDS COMPANY,776,Jim Beam Black,18.1,22.99,1000,42,760.2,66,1517.34,574.75,69.3,123880.97,757.14,49.8991656451422,1.57142857142857,1.99597474348856
2876,CENTEUR IMPORTS LLC,22865,Vino Dious Welch Rsl 13,7.99,11.99,750,95,759.05,75,899.25,563.53,8.32,31.5,140.2,15.5907700861829,0.789473684210526,1.18470456491667
3252,E & J GALLO WINERY,2407,The Dalmore Cigar Malt Rsv,126.42,176.99,750,6,758.52,3,530.97,353.98,2.36,61966.91,-227.55,-42.8555285609356,0.5,0.700007910140801
653,STATE WINE & SPIRITS,36435,Vin Santo Castellani Somavte,6.37,9.49,500,119,758.03,75,711.75,322.66,5.71,8014.98,-46.28,-6.50228310502283,0.630252100840336,0.938947007374378
4692,KOBRAND CORPORATION,19201,Jadot 12 Steel Chard,11.48,16.99,750,66,757.68,49,832.51,186.89,5.53,9139.38,74.83,8.98848061885143,0.742424242424242,1.09876201034738
4425,MARTIGNETTI COMPANIES,10400,Rodney Strong Symmetry,36.05,56.99,750,21,757.05,102,5863.98,4425.23,11.27,144929.24,5106.93,87.0898263636643,4.85714285714286,7.7458292054686
2000,SOUTHERN WINE & SPIRITS NE,45061,Punto Final Perdriel Malbec,10.8,15.99,750,70,756,70,1119.3,383.76,7.82,19016.59,363.3,32.4577861163227,1,1.48055555555556
3924,HEAVEN HILL DISTILLERIES,3986,Deep Eddy Peach Vodka,15.74,19.99,1000,48,755.52,22,439.78,299.85,23.1,14069.87,-315.74,-71.7949884032926,0.458333333333333,0.582089157136806
8664,"STOLI GROUP,(USA) LLC",3369,Stolichnaya Gluten Free 80*,0.71,0.99,50,1064,755.44,527,521.73,8.91,27.67,18544.49,-233.71,-44.7952005826769,0.495300751879699,0.690630625860426
17035,PERNOD RICARD USA,8616,Olmeca Altos Reposado,16.42,26.99,1000,46,755.32,44,1171.56,454.83,46.2,123780.22,416.24,35.5286967803612,0.956521739130435,1.55107768892655
7239,REMY COINTREAU USA INC,843,Mount Gay Eclipse Silver Rum,17.55,22.99,750,43,754.65,43,988.57,68.97,33.86,16978.67,233.92,23.6624619399739,1,1.30997150997151
4425,MARTIGNETTI COMPANIES,1129,Smugglers Notch Rum,30.15,37.99,750,25,753.75,15,569.85,531.86,11.84,144929.24,-183.9,-32.2716504343248,0.6,0.756019900497512
480,BACARDI USA INC,28323,M & R Bianco Vermouth,4.83,7.49,750,156,753.48,129,964.21,559.75,14.33,89286.27,210.73,21.8551975192126,0.826923076923077,1.27967563837129
4425,MARTIGNETTI COMPANIES,44063,Valentin Bianchi Elsa Malbec,7.84,11.99,750,96,752.64,83,995.17,311.74,9.28,144929.24,242.53,24.3707105318689,0.864583333333333,1.32223905187075
10754,PERFECTA WINES,27092,Feast Agiorgitiko,7.84,11.99,750,96,752.64,90,1079.1,143.88,10.12,28720.52,326.46,30.2529886016125,0.9375,1.43375318877551
90047,CRUSH WINES,22629,Ryan Patrick Ryan's Rsl,7.84,11.99,750,96,752.64,80,933.2,301.74,8.98,1457.73,180.56,19.3484783540506,0.833333333333333,1.23990221088435
12546,JIM BEAM BRANDS COMPANY,874,DeKuyper Creme de Banana,6.71,8.99,1000,112,751.52,123,1105.77,845.06,129.15,123880.97,354.25,32.03649945287,1.09821428571429,1.47137800723866
9165,ULTRA BEVERAGE COMPANY LLP,3023,Silo Lavender Vodka,27.81,36.99,750,27,750.87,15,554.85,221.94,11.79,68054.7,-196.02,-35.3284671532847,0.555555555555556,0.738942826321467
10754,PERFECTA WINES,36059,Ch Clinet 10 Brdx,149.99,224.99,750,5,749.95,7,1574.93,674.97,0.78,28720.52,824.98,52.3820106290438,1.4,2.10004666977799
2000,SOUTHERN WINE & SPIRITS NE,23904,C Krug Chard,12.49,19.99,750,60,749.4,46,902.54,647.67,5.08,19016.59,153.14,16.9676690229796,0.766666666666667,1.20435014678409
653,STATE WINE & SPIRITS,19091,Gen5 Cabernet Sauvignon,7.79,11.99,750,96,747.84,96,1127.04,81.93,10.8,8014.98,379.2,33.6456558773424,1,1.50706033376123
90011,FORTUNE WINE BROKERS LLC,42828,Briggs Lockhart Cab Svgn,8.9,12.99,750,84,747.6,84,1091.16,90.93,9.45,238.61,343.56,31.4857582755966,1,1.45955056179775
9552,M S WALKER INC,22234,Casalini Monteplciano D'Abrz,4.79,6.99,750,156,747.24,156,1090.44,83.88,17.55,55551.82,343.2,31.4735336194564,1,1.45929018789144
9165,ULTRA BEVERAGE COMPANY LLP,26256,Ornellaia Poggio Alle Gaz 14,41.37,59.99,750,18,744.66,0,0,0,0,68054.7,-744.66,-inf,0,0
9815,WINE GROUP INC,21307,Chloe Chard,10.34,14.99,750,72,744.48,57,838.43,148.89,6.39,27100.41,93.9499999999999,11.2054673616163,0.791666666666667,1.12619546529121
9815,WINE GROUP INC,21309,Chloe Red,10.06,14.99,750,74,744.44,61,834.39,276.77,6.8,27100.41,89.9500000000001,10.7803305408742,0.824324324324324,1.12082907957659
1650,Circa Wines,14834,White Elephant Vinum Cellars,10.32,17.99,750,72,743.04,54,971.46,215.88,6.06,211.97,228.42,23.5130628126737,0.75,1.30741279069767
9552,M S WALKER INC,2102,West Cork 10Yr S Malt Irish,25.57,32.99,750,29,741.53,23,758.77,362.89,18.11,55551.82,17.24,2.27209826429616,0.793103448275862,1.02324922794762
10754,PERFECTA WINES,20252,Round Pond Est Cab Rutherfrd,29.6,44.99,750,25,740,114,6775.86,4454.25,12.62,28720.52,6035.86,89.0788770724307,4.56,9.15656756756757
10754,PERFECTA WINES,17409,Ch La Mondotte 09 St Emilion,246.66,391.99,750,3,739.98,4,1479.96,739.98,0.45,28720.52,739.98,50,1.33333333333333,2
3252,E & J GALLO WINERY,22756,LaMarca Prosecco,12.32,19.99,1500,60,739.2,28,727.72,389.85,6.27,61966.91,-11.48,-1.57752981916122,0.466666666666667,0.984469696969697
9165,ULTRA BEVERAGE COMPANY LLP,22922,Patricius Tokaj Furmint,12.32,17.99,750,60,739.2,236,2496.64,1399.69,26.24,68054.7,1757.44,70.3922071263779,3.93333333333333,3.37748917748918
2000,SOUTHERN WINE & SPIRITS NE,24312,Ch Clos Fourtet 12 St-Emilin,67.11,99.99,750,11,738.21,55,5499.45,3599.64,6.09,19016.59,4761.24,86.5766576657666,5,7.44970943227537
9552,M S WALKER INC,19522,Banshee 12 Marine Layer Pnt,30.71,46.99,750,24,737.04,26,1221.74,610.87,2.89,55551.82,484.7,39.6729254996972,1.08333333333333,1.65763052208835
10000,MAJESTIC FINE WINES,25027,KJ 12 Vintners Rsv Cab Svgn,61.37,88.99,3000,12,736.44,12,1067.88,88.99,5.4,17587.59,331.44,31.0371951904708,1,1.4500570311227
2000,SOUTHERN WINE & SPIRITS NE,22765,Renacer Red Mendoza,40.81,65.99,750,18,734.58,9,593.91,197.97,1.01,19016.59,-140.67,-23.6854068798303,0.5,0.80850281793678
1587,VINEYARD BRANDS INC,20903,Delamotte Brut,12.66,19.99,375,58,734.28,162,3076.38,1310.31,9.28,6070.09,2342.1,76.1316872427983,2.79310344827586,4.18965517241379
9744,FREDERICK WILDMAN & SONS,25428,Luigi Bosca Los Miradores Ma,19.3,27.99,750,38,733.4,38,1033.62,781.71,4.2,3999.93,300.22,29.0454906058319,1,1.40935369511863
653,STATE WINE & SPIRITS,16756,Cocchi Americano,13.33,19.99,750,55,733.15,38,759.62,579.71,4.19,8014.98,26.4699999999999,3.48463705536978,0.690909090909091,1.03610448066562
4425,MARTIGNETTI COMPANIES,23189,Walt La Brisa Chard,21.56,32.99,750,34,733.04,158,4507.42,2584.1,17.53,144929.24,3774.38,83.7370380394993,4.64705882352941,6.14894139473971
3252,E & J GALLO WINERY,7458,New Amsterdam Citron Vodka,9.52,11.99,1000,77,733.04,62,743.38,203.83,65.1,61966.91,10.34,1.39094406629181,0.805194805194805,1.0141056422569
90024,VINILANDIA USA,46580,Gode'II Rosso di Toscana,5.19,11.99,750,141,731.79,182,1160.18,445.33,20.31,2802.64,428.39,36.9244427588823,1.29078014184397,1.58540018311264
